source,ipo_name,title,media,date,desc,link
GoogleNews,Valplast Technologies,Shares of Valplast Technologies list in MT group,Business Standard,2 weeks ago,Powered by Capital Market - Live News.,https://www.business-standard.com/markets/capital-market-news/shares-of-valplast-technologies-list-in-mt-group-125100800146_1.html&ved=2ahUKEwil2amkyb2QAxVM-TgGHfTKH4sQxfQBegQICBAC&usg=AOvVaw03jv-AZ2wamK-bbNDZFfY3
GoogleNews,Valplast Technologies,BSE SME Valplast Technologies lists at premium,MSN,2 weeks ago,"Mumbai, Oct. 8 -- The scrip was listed at Rs 57, a premium of 5.56% compared with the initial public offer (IPO) price.",https://www.msn.com/en-in/money/markets/bse-sme-valplast-technologies-lists-at-premium/ar-AA1O43hK&ved=2ahUKEwil2amkyb2QAxVM-TgGHfTKH4sQxfQBegQIBxAC&usg=AOvVaw3CjmfO95bmXbm48Sp7cCFm
GoogleNews,Valplast Technologies,BSE SME Valplast Technologies lists at premium,Business Standard,2 weeks ago,"Valplast Technologies is a civil engineering firm specializing in structural waterproofing, injection/grouting, and precast concrete work. Operating in nine...",https://www.business-standard.com/markets/capital-market-news/bse-sme-valplast-technologies-lists-at-premium-125100800510_1.html&ved=2ahUKEwil2amkyb2QAxVM-TgGHfTKH4sQxfQBegQIBBAC&usg=AOvVaw037QSjxO6-4h-CUenKPsMy
GoogleNews,Valplast Technologies,Valplast Technologies - 10 IPOs listing on exchanges tomorrow could offer up to 27% returns,The Economic Times,2 weeks ago,"The packaging player saw 1.19x subscription — the lowest among peers — and zero GMP, hinting that investors remain on the sidelines for now. Valplast...",https://m.economictimes.com/markets/ipos/fpos/10-ipos-listing-on-exchanges-tomorrow-could-offer-up-to-27-returns/valplast-technologies/slideshow/124358459.cms&ved=2ahUKEwil2amkyb2QAxVM-TgGHfTKH4sQxfQBegQIAhAC&usg=AOvVaw3PYKrOyqXlIqmVsIKEDHkN
GoogleNews,Valplast Technologies,Valplast Technologies IPO Allotment Status Online,IPO Watch,2 weeks ago,"Valplast Technologies IPO allotment status will be available on Bigshare. The Valplast Technologies IPO allotment date is October 6, 2025, Monday.",https://ipowatch.in/valplast-technologies-ipo-allotment-status/&ved=2ahUKEwil2amkyb2QAxVM-TgGHfTKH4sQxfQBegQIBRAC&usg=AOvVaw2PuysdUeFvBSr1wWMgd-n6
GoogleNews,Valplast Technologies,Valplast Tech IPO Allotment Status lLive Today: Check Online,HDFC Sky,2 weeks ago,"Step-by-Step Guide of Valplast Technologies IPO Allotment Status via BSE Website · Under the Issue Type, choose Equity. · Choose Valplast Technologies Limited...",https://hdfcsky.com/news/valplast-technologies-ipo-allotment-status&ved=2ahUKEwil2amkyb2QAxVM-TgGHfTKH4sQxfQBegQIBhAC&usg=AOvVaw2_2x2rjxwKdHmjYZ3u02YK
GoogleNews,Sunsky Logistics,BSE SME Sunsky Logistics IPO delivers a smooth takeoff on market debut,Capital Market,3 days ago,"(08 Oct 2025, 11:01). BSE SME Sunsky Logistics IPO delivers a smooth takeoff on market debut. Shares of Sunsky Logistics were currently trading at Rs 53.45...",https://www.capitalmarket.com/markets/news/sme-ipo-news/bse-sme-sunsky-logistics-ipo-delivers-a-smooth-takeoff-on-market-debut/1641712&ved=2ahUKEwily8ukyb2QAxWL-TgGHcOJKysQxfQBegQIBxAC&usg=AOvVaw2YMgn5Ti7a_VrZGObXgQDL
GoogleNews,Sunsky Logistics,Sunsky Logistics IPO: Muted response and GMP hint at flat debut,MSN,2 weeks ago,"Sunsky Logistics is set for its BSE SME debut on October 8 following a modest IPO subscription of 1.46 times, with retail investors showing...",https://www.msn.com/en-in/news/other/sunsky-logistics-ipo-muted-response-and-gmp-hint-at-flat-debut/ar-AA1O3pCo&ved=2ahUKEwily8ukyb2QAxWL-TgGHcOJKysQxfQBegQIBBAC&usg=AOvVaw0o_bRHjzRl-1ZmjRCtvBg4
GoogleNews,Sunsky Logistics,Sunsky Logistics IPO: Muted response and GMP hint at flat debut,The Economic Times,2 weeks ago,"With recent SME listings becoming increasingly selective and investor focus shifting to only strongly subscribed names, Sunsky's debut is likely to be tested by...",https://m.economictimes.com/markets/stocks/news/sunsky-logistics-ipo-muted-response-and-gmp-hint-at-flat-debut/articleshow/124374885.cms&ved=2ahUKEwily8ukyb2QAxWL-TgGHcOJKysQxfQBegQIChAC&usg=AOvVaw3wb0fkavkMrfGFDeIvwfkp
GoogleNews,Sunsky Logistics,Yes Bank allots 12.45 lakh equity shares under ESOP,Business Standard,2 weeks ago,"Yes Bank has allotted 12,45,046 equity shares under ESOP on 07 October 2025. Consequent to the allotment, the paid-up share capital of the Bank stands...",https://www.business-standard.com/markets/capital-market-news/yes-bank-allots-12-45-lakh-equity-shares-under-esop-125100800145_1.html&ved=2ahUKEwily8ukyb2QAxWL-TgGHcOJKysQxfQBegQIAhAC&usg=AOvVaw3dQokcimlCQ66Zw9gHi8u6
GoogleNews,Sunsky Logistics,Birlasoft appoints Komal Jain as CEO - Americas,Business Standard,2 weeks ago,"Birlasoft has announced the appointment of Komal Jain as Chief Executive Officer (CEO) - Americas. He will be based in Dallas, Texas.",https://www.business-standard.com/markets/capital-market-news/birlasoft-appoints-komal-jain-as-ceo-americas-125100800371_1.html&ved=2ahUKEwily8ukyb2QAxWL-TgGHcOJKysQxfQBegQIBRAC&usg=AOvVaw0tOAcLZpuclCj34JJOLLea
GoogleNews,Sunsky Logistics,Equitas Small Finance Bank launches Digital Personal Loan offer for salaried professionals,Business Standard,2 weeks ago,"Equitas Small Finance Bank (ESFB) today announced the launch of its Digital Personal Loan offering, designed for salaried professionals.",https://www.business-standard.com/markets/capital-market-news/equitas-small-finance-bank-launches-digital-personal-loan-offer-for-salaried-professionals-125100800368_1.html&ved=2ahUKEwily8ukyb2QAxWL-TgGHcOJKysQxfQBegQIARAC&usg=AOvVaw3YL9QAJibmdFfFnBxqFn-M
GoogleNews,Sunsky Logistics,Shares of Sunsky Logistics list in MT Group,Business Standard,2 weeks ago,The equity shares of Sunsky Logistics (Scrip Code: 544566) are listed effective 08 October 2025 and admitted to dealings on the Exchange in the list of...,https://www.business-standard.com/markets/capital-market-news/shares-of-sunsky-logistics-list-in-mt-group-125100800148_1.html&ved=2ahUKEwily8ukyb2QAxWL-TgGHcOJKysQxfQBegQICRAC&usg=AOvVaw3tUW5Nj4PMMsGQvS690HzC
GoogleNews,Sunsky Logistics,Shares of Zelio E-Mobility list in MT Group,Business Standard,2 weeks ago,The equity shares of Zelio E-Mobility (Scrip Code: 544563) are listed effective 08 October 2025 and admitted to dealings on the Exchange in the list of...,https://www.business-standard.com/markets/capital-market-news/shares-of-zelio-e-mobility-list-in-mt-group-125100800160_1.html&ved=2ahUKEwily8ukyb2QAxWL-TgGHcOJKysQxfQBegQIBhAC&usg=AOvVaw2WzCS8teHApuVaj44QhV1g
GoogleNews,Sunsky Logistics,"MSMEs are true engines of India's inclusive growth, provide employment to nearly 30 crore people",Business Standard,2 weeks ago,"Dr Rajneesh, Additional Secretary and Development Commissioner (MSME), Ministry of Micro, Small and Medium Enterprises, Government of India, has stated that...",https://www.business-standard.com/markets/capital-market-news/msmes-are-true-engines-of-india-s-inclusive-growth-provide-employment-to-nearly-30-crore-people-125100800340_1.html&ved=2ahUKEwily8ukyb2QAxWL-TgGHcOJKysQxfQBegQIAxAC&usg=AOvVaw3v9O0puHXKGyq7xyFx-cnq
GoogleNews,Sunsky Logistics,Shares of Advance Agrolife list in T Group,Business Standard,2 weeks ago,The equity shares of Advance Agrolife (Scrip Code: 544562) are listed effective 08 October 2025 and admitted to dealings on the Exchange in the list of...,https://www.business-standard.com/markets/capital-market-news/shares-of-advance-agrolife-list-in-t-group-125100800184_1.html&ved=2ahUKEwily8ukyb2QAxWL-TgGHcOJKysQxfQBegQICBAC&usg=AOvVaw3wzlzugPD8N4TQ68UfkCp-
GoogleNews,Sheel Biotech,Sheel Biotech IPO: Healthy GMP and decent subscription signal a steady listing,MSN,7 hours ago,"Sheel Biotech, a leader in agri-biotech solutions, is set for its NSE SME debut on October 8 with a Rs 34 crore IPO. The company, boasting over three...",https://www.msn.com/en-in/money/markets/sheel-biotech-ipo-healthy-gmp-and-decent-subscription-signal-a-steady-listing/ar-AA1O3pCl%3Focid%3Dfinance-verthp-feeds%26apiversion%3Dv2%26domshim%3D1%26noservercache%3D1%26noservertelemetry%3D1%26batchservertelemetry%3D1%26renderwebcomponents%3D1%26wcseo%3D1&ved=2ahUKEwiuz-Kkyb2QAxV54TgGHQa-BRYQxfQBegQIBxAC&usg=AOvVaw0DkEgDqLbjRXWg_ZFzij7a
GoogleNews,Sheel Biotech,Legacy Law Offices acts on Sheel Biotech IPO,Bar and Bench,2 weeks ago,"Sheel Biotech Limited has made an initial public offering comprising of a fresh offer of 54,00000 shares, aggregating to ₹34.1 crore.",https://www.barandbench.com/dealstreet/legacy-law-offices-acts-on-sheel-biotech-ipo&ved=2ahUKEwiuz-Kkyb2QAxV54TgGHQa-BRYQxfQBegQICRAC&usg=AOvVaw0vB2TrUl-jSnsX3xMjAfUC
GoogleNews,Sheel Biotech,Sheel Biotech shares list at 44% premium over IPO price on NSE SME platform,The Economic Times,2 weeks ago,"Sheel Biotech debuted strongly on the NSE SME platform, listing at a 44% premium to its IPO price. The agri-biotech company, specializing in tissue culture and...",https://m.economictimes.com/markets/stocks/news/sheel-biotech-ipo-healthy-gmp-and-decent-subscription-signal-a-steady-listing/articleshow/124374905.cms&ved=2ahUKEwiuz-Kkyb2QAxV54TgGHQa-BRYQxfQBegQIChAC&usg=AOvVaw35XlQ08I1k7Zuge0UlNIK2
GoogleNews,Sheel Biotech,Ten New IPOs Hit the Market: Infinity Infoway Soars 99% While Om Freight Stumbles,scanx.trade,2 weeks ago,"Ten companies made their debut across mainboard and SME platforms in the Indian stock market, showing varied performances. Infinity Infoway led with a 99%...",https://scanx.trade/stock-market-news/ipo/ten-new-ipos-hit-the-market-infinity-infoway-soars-99-while-om-freight-stumbles/21454872&ved=2ahUKEwiuz-Kkyb2QAxV54TgGHQa-BRYQxfQBegQIBRAC&usg=AOvVaw2TMftV3jr30XXv8I5qRc6s
GoogleNews,Sheel Biotech,NSE SME Sheel Biotech lists at discount,Business Standard,2 weeks ago,Sheel Biotechs IPO issue was subscribed 0.06 times. The issue opened for bidding on 30 September 2025 and it closed on 03 October 2025. The price band of the...,https://www.business-standard.com/markets/capital-market-news/nse-sme-sheel-biotech-lists-at-discount-125100800386_1.html&ved=2ahUKEwiuz-Kkyb2QAxV54TgGHQa-BRYQxfQBegQIBhAC&usg=AOvVaw0e6YSCyBowBrm_hyD6BwOP
GoogleNews,Sheel Biotech,"Sheel Biotech IPO Lists at ₹91 on NSE Emerge, Surges 51% to ₹95.55 on Debut",HDFC Sky,2 weeks ago,"Open Free Demat Account ... New Delhi, October 8, 2025 – Sheel Biotech Limited IPO (NSE Emerge: SHEEL) had a successful debut on the NSE Emerge platform with its...",https://hdfcsky.com/news/sheel-biotech-ipo-lists-at-rs-91-on-nse-emerge&ved=2ahUKEwiuz-Kkyb2QAxV54TgGHQa-BRYQxfQBegQIARAC&usg=AOvVaw2n0bvLyiRXDWss6LCvnudb
GoogleNews,Sheel Biotech,"Advance Agrolife shares retreat, Om Freight falters & Sheel Biotech shines as 10 IPOs enter market today",BusinessLine,2 weeks ago,"Advance Agrolife. Following a modest debut, Advance Agrolife shares settled at ₹108 mark, 8 per cent higher above the issue price of ₹100, after hitting its...",https://www.thehindubusinessline.com/markets/stock-markets/market-watch-advance-agrolife-shares-retreat-om-freight-falters-sheel-biotech-shines-as-10-ipos-enter-market-today/article70138520.ece&ved=2ahUKEwiuz-Kkyb2QAxV54TgGHQa-BRYQxfQBegQIAhAC&usg=AOvVaw2q5GvGDE0_KFky10MJopgy
GoogleNews,Sheel Biotech,"Top Startup News Today – AI, Fintech & Global Funding | Oct 8, 2025",TICE News,2 weeks ago,"India's fintech and AI boom meets billion-dollar global deals. From Paytm to xAI, here's the top startup news and funding highlights for October 8, 2025.",https://www.tice.news/tice-trending/startup-news-ai-fintech-global-deals-oct-8-2025-10539911&ved=2ahUKEwiuz-Kkyb2QAxV54TgGHQa-BRYQxfQBegQIBBAC&usg=AOvVaw35AyBeZrJGPe8XTK2oEcmq
GoogleNews,Sheel Biotech,Strong market debut: Sheel Biotech shares list at 44% premium to IPO price on NSE Emerge,Moneycontrol,2 weeks ago,Sheel Biotech share price: The listing premium has beaten grey market expectations. ... The shares of Sheel Biotech made a strong debut on stock markets on...,https://www.moneycontrol.com/news/business/ipo/strong-market-debut-sheel-biotech-shares-list-at-44-premium-to-ipo-price-on-nse-emerge-13603262.html&ved=2ahUKEwiuz-Kkyb2QAxV54TgGHQa-BRYQxfQBegQIAxAC&usg=AOvVaw1nb4TOlz_BziMuAyIgjcUb
GoogleNews,Sheel Biotech,"Stocks to Watch today, Oct 8: Titan, Godrej Consumer, Bajaj Finserv, Concor",Business Standard,2 weeks ago,"Stocks to Watch today, October 8, 2025: From Titan Company, Waaree Energies, Tata Power, Container Corporation of India, Godrej Consumer to Saatvik Green...",https://www.business-standard.com/markets/news/stocks-to-watch-today-october-8-2025-titan-godrej-consumer-bajaj-finserv-concor-advance-agrolife-125100800102_1.html&ved=2ahUKEwiuz-Kkyb2QAxV54TgGHQa-BRYQxfQBegQICBAC&usg=AOvVaw1Xx1FCDHCta0Nk_ovLoeK-
GoogleNews,Amanta Healthcare,Amanta Healthcare IPO Allotment: Here Is A Step-By-Step Guide To Check Allotment Status,MSN,2 days ago,"The pharma company, known for its expertise in manufacturing parenteral products, experienced overwhelming investor interest, with bids exceeding 82 times...",https://www.msn.com/en-in/money/news/amanta-healthcare-ipo-allotment-here-is-a-step-by-step-guide-to-check-allotment-status/ar-AA1LSgO7%3Fapiversion%3Dv2%26domshim%3D1%26noservercache%3D1%26noservertelemetry%3D1%26batchservertelemetry%3D1%26renderwebcomponents%3D1%26wcseo%3D1&ved=2ahUKEwiwnvykyb2QAxUF4zgGHQU-NAAQxfQBegQIAhAC&usg=AOvVaw2Vo5bCw-BpNcsyg_aPGwgl
GoogleNews,Amanta Healthcare,Amanta Healthcare IPO Allotment Status: Steps to Verify Status,Groww,3 weeks ago,Procedure to Check Amanta Healthcare IPO Allotment Status on NSE · Visit the NSE's IPO allotment verification status page here. · Select “Equity & SME IPO bid...,https://groww.in/blog/amanta-healthcare-ipo-allotment-status&ved=2ahUKEwiwnvykyb2QAxUF4zgGHQU-NAAQxfQBegQICRAC&usg=AOvVaw2htsiUS3PCFZ7gp7ntHMZf
GoogleNews,Amanta Healthcare,"Amanta Healthcare lists at ₹135 on NSE, a 7% premium over IPO price",Groww,3 weeks ago,"Amanta Healthcare lists at ₹135 on NSE, a 7% premium over IPO price ... Amanta Healthcare, the Gujarat-based pharmaceutical company, made its stock market debut...",https://groww.in/blog/amanta-healthcare-lists-on-nse-at-premium-over-ipo-price&ved=2ahUKEwiwnvykyb2QAxUF4zgGHQU-NAAQxfQBegQIChAC&usg=AOvVaw3d-TbXesLBeeo04Q9YQ2jp
GoogleNews,Amanta Healthcare,Amanta Healthcare IPO Day 2: Check Subscription Status & Key Highlights,Groww,3 weeks ago,Amanta Healthcare will be a bookbuilding consisting entirely of a fresh issue of 1 crore equity shares. The issue price band is set at ₹120 to ₹126 per share.,https://groww.in/blog/amanta-healthcare-ipo-day-2&ved=2ahUKEwiwnvykyb2QAxUF4zgGHQU-NAAQxfQBegQIARAC&usg=AOvVaw1rrxAF0OZNHrk5uK7Q-GI-
GoogleNews,Amanta Healthcare,"Stocks on Radar, 29 September: HUL, Amanta Healthcare, Ceigall, PG Electroplast, Alkem, | 4K",YouTube,3 weeks ago,"Let's catch up on the latest news from the stock market. From significant investments to major deals, quarterly earnings, and order wins, here's a quick...",https://www.youtube.com/watch%3Fv%3D2W_jrEQJ07g&ved=2ahUKEwiwnvykyb2QAxUF4zgGHQU-NAAQxfQBegQIBxAC&usg=AOvVaw3R56_m5WHWDpvMS5z-FWXK
GoogleNews,Amanta Healthcare,stocks in news amanta pidilite vikran engineering triggers,Zee Business,1 month ago,"Today's stock market focus will be on Amanta Healthcare, Pidilite Industries, and Vikran Engineering as key developments and sector-specific updates drive...",https://www.zeebiz.com/market-news/video-gallery-stocks-in-news-amanta-pidilite-vikran-engineering-triggers-379373&ved=2ahUKEwiwnvykyb2QAxUF4zgGHQU-NAAQxfQBegQIBBAC&usg=AOvVaw1yQmZN7gXlfOiZOdfDPPG7
GoogleNews,Amanta Healthcare,September sees record number of IPOs as small and mid-sized companies rush to market,The Economic Times,1 month ago,IPO market is booming this September. Several small and mid-sized companies are launching IPOs before the end of the month. Twenty-five IPOs are expected...,https://m.economictimes.com/markets/ipos/fpos/september-sees-record-number-of-ipos-as-small-and-mid-sized-companies-rush-to-market/articleshow/124035149.cms&ved=2ahUKEwiwnvykyb2QAxUF4zgGHQU-NAAQxfQBegQIBRAC&usg=AOvVaw1WyAHmI1AeEHplgomcjtAR
GoogleNews,Amanta Healthcare,Amanta Healthcare Ltd. Share Price Today - Amanta Healthcare Ltd. Stock Price Live NSE/BSE,CNBC TV18,1 month ago,Amanta Healthcare Ltd. Share Price Live Today ... Amanta Healthcare Ltd. (NSE: AMANTA) is down 0.47% from its previous close price Rs. 124.36. The last updated...,https://www.cnbctv18.com/market/stocks/amanta-healthcare-ltd-share-price/8SETDN/&ved=2ahUKEwiwnvykyb2QAxUF4zgGHQU-NAAQxfQBegQICBAC&usg=AOvVaw1FZ-_G6aL53bF9nqBC_9ip
GoogleNews,Amanta Healthcare,Amanta Healthcare Lists At 7% Premium | Chairman & MD Bhavesh Patel's Exclusive Interview,YouTube,1 month ago,Amanta Healthcare Chairman & MD Bhavesh Patel speaks to NDTV Profit. Watch the full conversation here. #amantahealthcare #amantaipo For more videos...,https://www.youtube.com/watch%3Fv%3DQmlXvJJhJ3w&ved=2ahUKEwiwnvykyb2QAxUF4zgGHQU-NAAQxfQBegQIBhAC&usg=AOvVaw2gk4tn2Vt7MndL5Y0y2jW8
GoogleNews,Amanta Healthcare,"Stocks in news: Infosys, Vikram Solar, Amanta Health, Voltamp, RailTel, Hudco, IRB Infra",Business Today,1 month ago,"Stocks including Infosys, Vikram Solar, Amanta Healthcare, Voltamp, RailTel Corporation, Hudco, IRB Infra, Godrej CP and more will be in the spotlight on...",https://www.businesstoday.in/markets/stocks/story/top-stocks-in-news-infosys-vikram-solar-amanta-health-voltamp-railtel-hudco-irb-infra-493117-2025-09-09&ved=2ahUKEwiwnvykyb2QAxUF4zgGHQU-NAAQxfQBegQIAxAC&usg=AOvVaw2qlpBZANfYBSKHIE6l9oP_
GoogleNews,Vigor Plast India,NSE SME Vigor Plast India makes a steady splash on Dalal Street,Business Standard,1 month ago,"The scrip was listed at Rs 85, a premium of 4.94% over the initial public offer (IPO) price. The stock is currently flat compared to its listing price.",https://www.business-standard.com/markets/capital-market-news/nse-sme-vigor-plast-india-makes-a-steady-splash-on-dalal-street-125091200455_1.html&ved=2ahUKEwir7Zilyb2QAxUN1zgGHf85MHoQxfQBegQICRAC&usg=AOvVaw1sBeTEciq0eAIruGtDuRub
GoogleNews,Vigor Plast India,"Vigor Plast India IPO listing: Shares debut at 5% premium at ₹85 on NSE SME, extend gains",Mint,1 month ago,"Vigor Plast India IPO listing: Vigor Plast India, which produces CPVC and UPVC pipes, listed its IPO at ₹85, experiencing a 4.94% increase. The offering...",https://www.livemint.com/market/ipo/vigor-plast-india-ipo-listing-shares-debut-at-5-premium-at-rs-85-on-nse-sme-extend-gains-11757652968386.html&ved=2ahUKEwir7Zilyb2QAxUN1zgGHf85MHoQxfQBegQIARAC&usg=AOvVaw0pQS8EdDYay3UIIlvxz6xn
GoogleNews,Vigor Plast India,Vigor Plast shares list at 5% premium over IPO price on NSE SME platform,The Economic Times,1 month ago,"Vigor Plast India's shares debuted on the NSE SME platform with a 5% premium, listing at Rs 85 against an issue price of Rs 81. The IPO, valued at Rs 25...",https://m.economictimes.com/markets/stocks/news/vigor-plast-ipo-set-for-listing-today-heres-what-gmp-indicates/articleshow/123841318.cms&ved=2ahUKEwir7Zilyb2QAxUN1zgGHf85MHoQxfQBegQIChAC&usg=AOvVaw0fyoShcNIIdvG9sFQ9WxRx
GoogleNews,Vigor Plast India,Vigor Plast IPO Set for Flat Debut on NSE SME Platform,scanx.trade,1 month ago,"Vigor Plast India, a Gujarat-based CPVC and UPVC pipe manufacturer, is set to list on the NSE SME platform. The company's IPO raised Rs 25.10 crore,...",https://scanx.trade/stock-market-news/ipo/vigor-plast-ipo-set-for-flat-debut-on-nse-sme-platform/19192059&ved=2ahUKEwir7Zilyb2QAxUN1zgGHf85MHoQxfQBegQIBhAC&usg=AOvVaw1W2_B0Wjdfen_4_6OCXtxM
GoogleNews,Vigor Plast India,"Vigor Plast India Makes Strong Market Debut, Lists at ₹85 on NSE Emerge",HDFC Sky,1 month ago,"Open Free Demat Account ... Mumbai, September 12: The shares of Vigor Plast India Limited IPO made a strong debut on the NSE Emerge platform today with a listing...",https://hdfcsky.com/news/vigor-plast-india-makes-strong-market-debut-lists-at-rs-85&ved=2ahUKEwir7Zilyb2QAxUN1zgGHf85MHoQxfQBegQIBRAC&usg=AOvVaw04SVl3o-gKgkNcAQHlXsKV
GoogleNews,Vigor Plast India,Vigor Plast IPO Allotment Status Online,IPO Watch,1 month ago,"Vigor Plast IPO allotment status will be available on KFinTech. The Vigor Plast IPO allotment date is September 10, 2025, Wednesday.",https://ipowatch.in/vigor-plast-ipo-allotment-status/&ved=2ahUKEwir7Zilyb2QAxUN1zgGHf85MHoQxfQBegQIBBAC&usg=AOvVaw074L5V7MoY8HgPKF2ZliKT
GoogleNews,Vigor Plast India,Vigor Plast India IPO Allotment status Finalised on Sept 10,HDFC Sky,1 month ago,"Vigor Plast India IPO issue opened on September 4 and closed on September 9, 2025. The company has set a price band of ₹77.00 to ₹81.00 per share, with 1,600 as...",https://hdfcsky.com/news/vigor-plast-india-ipo-allotment-status&ved=2ahUKEwir7Zilyb2QAxUN1zgGHf85MHoQxfQBegQICBAC&usg=AOvVaw0QYCaC1ScvuvlkO2ntZZLI
GoogleNews,Vigor Plast India,"Vigor Plast IPO share allotment in focus today; GMP, how to check status in 5 steps",Mint,1 month ago,"Vigor Plast India's IPO, which concluded with nearly 4 times subscription, aimed to raise ₹20.24 crore through fresh shares. The allotment is expected on...",https://www.livemint.com/market/ipo/vigor-plast-ipo-share-allotment-in-focus-today-gmp-how-to-check-status-in-5-steps-11757483603712.html&ved=2ahUKEwir7Zilyb2QAxUN1zgGHf85MHoQxfQBegQIAxAC&usg=AOvVaw2s7CJLxTYLY_OS-GCV0Dop
GoogleNews,Vigor Plast India,Vigor Plast IPO: Oversubscribed Or Overhyped? Here’s What Day 2 Numbers Reveal,NewsX,1 month ago,"Vigor Plast India Limited's IPO was open for public subscription on September 04, 2025. This public offer will close on September 09, 2025.",https://www.newsx.com/business/vigor-plast-ipo-oversubscribed-or-overhyped-heres-what-day-2-numbers-reveal-62541/&ved=2ahUKEwir7Zilyb2QAxUN1zgGHf85MHoQxfQBegQIBxAC&usg=AOvVaw2OTa-FIsYYLeF2PzHzGLnK
GoogleNews,Vigor Plast India,"Vigor Plast IPO Allotment Status: Check Latest GMP, Steps To Verify Status",Groww,1 month ago,"Check Vigor Plast SME IPO allotment status online via NSE and KFin Technologies. Get IPO details, subscription status, GMP, listing date,...",https://groww.in/blog/vigor-plast-ipo-allotment-status&ved=2ahUKEwir7Zilyb2QAxUN1zgGHf85MHoQxfQBegQIAhAC&usg=AOvVaw2aAvaagtPao4oH_AsCL4CH
GoogleNews,Urban Company,Urban Village Pub Company launches strategic review,The Caterer,4 hours ago,"The independent pub group is looking to secure a liquidity event for investors in its Enterprise Investment Scheme (EIS), allowing them to convert their...",https://www.thecaterer.com/news/urban-village-pub-company-launches-strategic-review-to-deliver-eis-investor-liquidity&ved=2ahUKEwiz0bKlyb2QAxUyhGMGHeqnDTAQxfQBegQIAhAC&usg=AOvVaw2AWbkaTU5pmxH27VQz--Fo
GoogleNews,Urban Company,Urban Company share price cracks 28% from high as valuation risks loom; analysts see up to 24% more downside,Mint,1 hours ago,"Urban Company stock dropped 5% as brokerages expressed concerns over high valuations, despite positive growth projections. Morgan Stanley and Goldman Sachs...",https://www.livemint.com/market/stock-market-news/urban-company-share-price-cracks-28-from-high-as-valuation-risks-loom-analysts-see-up-to-24-more-downside-11761294258142.html&ved=2ahUKEwiz0bKlyb2QAxUyhGMGHeqnDTAQxfQBegQIARAC&usg=AOvVaw2bZ_pJxYSLvWe5qVLcSsmb
GoogleNews,Urban Company,"Urban Company shares could fall 26%, Morgan Stanley, Goldman say 'growth priced in'",CNBC TV18,3 hours ago,"Urban Company had a strong listing on the bourses, and the stock also nearly doubled from its issue price of ₹103, making a post-listing high of ₹201.",https://www.cnbctv18.com/market/urban-company-share-price-morgan-stanley-goldman-buy-sell-target-returns-ipo-valuation-risks-19723599.htm&ved=2ahUKEwiz0bKlyb2QAxUyhGMGHeqnDTAQxfQBegQIChAC&usg=AOvVaw05AUs9Yypn1exCmoXnugbk
GoogleNews,Urban Company,Urban Company’s Shares Fall Over 3% Intraday Amid Mixed Brokerage Reports,Inc42,3 hours ago,Shares of Urban Company fell as much as 3.57% to INR 152.2 apiece on the BSE during intraday trading today.,https://inc42.com/buzz/urban-companys-shares-fall-over-3-intraday-amid-mixed-brokerage-reports/&ved=2ahUKEwiz0bKlyb2QAxUyhGMGHeqnDTAQxfQBegQIAxAC&usg=AOvVaw0cuD52waUu_VONy4e-e9dm
GoogleNews,Urban Company,Is Urban Company An Expensive Stock At Current Valuations?,YouTube,1 day ago,"In this video, we break down both the bull and bear cases for Urban Company — from its strong growth prospects and large addressable market to the rising...",https://www.youtube.com/watch%3Fv%3D2Ivyw1_WVng&ved=2ahUKEwiz0bKlyb2QAxUyhGMGHeqnDTAQxfQBegQIBRAC&usg=AOvVaw0vX3d0qzpbV66BxZ1wzRMX
GoogleNews,Urban Company,This IPO listed 57% above issue price — Analysts now see Up to 23% downside from current levels - Do you own?,Zee Business,1 day ago,"Urban Company's IPO, which listed 57% above its issue price, has seen its shares decline in recent trading. Following this, analysts now project up to 23%...",https://www.zeebiz.com/market-news/news-urban-company-share-price-this-ipo-listed-57-above-issue-price-analysts-now-see-up-to-23-downside-from-current-levels-do-you-own-381549&ved=2ahUKEwiz0bKlyb2QAxUyhGMGHeqnDTAQxfQBegQIBxAC&usg=AOvVaw1uMitwdpnbVN_bwumdPH0y
GoogleNews,Urban Company,Urban Company’s Shares Fall Over 3% Intraday,StartupNews.fyi,1 day ago,Shares of Urban Company fell as much as 3.57% to INR 152.2 apiece on the BSE during intraday trading today.,https://startupnews.fyi/2025/10/23/urban-companys-shares-fall-over-3-intraday/&ved=2ahUKEwiz0bKlyb2QAxUyhGMGHeqnDTAQxfQBegQIBBAC&usg=AOvVaw0DUfcjll61W9mbkgVHslei
GoogleNews,Urban Company,Urban Company stock initiated with Underweight rating by Morgan Stanley,Investing.com,1 day ago,Investing.com - Morgan Stanley initiated coverage on Urban Company (URBANCO:IN) with an Underweight rating and a price target of INR117.00 on Thursday.,https://www.investing.com/news/analyst-ratings/urban-company-stock-initiated-with-underweight-rating-by-morgan-stanley-93CH-4303592&ved=2ahUKEwiz0bKlyb2QAxUyhGMGHeqnDTAQxfQBegQICRAC&usg=AOvVaw2yBbLkHhnA7paetx69dl56
